,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
2220,0.004153595,0.00082,0.0083386403,0.0012275,0.2024793388,0.0519481118,25762,0.0471865975,0.0462858,0.0030413156,0.003401325,0.0702479339,0.1068609058,0.0706856845,0.120073103,0.0793327908,0.0578512397,rest_1,session_1,SWU_4,1.1292031413,1.0054266538,0.3950050566,0.0580912863,0.3284647921,,16,,,,1,,3.4375,3.4375,3.99,1,113.373474121,-96.2486038208,-34.743347168,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          113.37347412],[ -0.           3.4375      -0.         -96.24860382],[  0.           0.           3.99000001 -34.74334717],0,2
2221,0.0020552893,0.00082,0.005091622,0.0003775,0.1157024793,0.1326050304,25763,0.0927032029,0.0924133,0.0021337677,0.001552475,0.0537190083,0.0890019095,0.0726569784,0.0902066131,0.0440748229,0.0743801653,rest_1,session_1,SWU_4,1.170669583,1.0894152881,0.3188938388,0.0954356846,0.1315087666,,16,,,,1,,3.4375,3.4375,3.99,1,111.34942627,-96.5365219116,-70.86668396,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          111.34942627],[ -0.           3.43750024  -0.         -96.53652191],[  0.           0.           3.99000025 -70.86668396],0,2
2222,0.0011616529,0.00071,0.0010836988,0.00022,0.173553719,0.024098437,25763,0.0771096521,0.07673655,0.0012460358,0.001801575,0,0.0959017093,0.0987650728,0.0415658922,0.0604654555,0.0041322314,rest_1,session_2,SWU_4,1.2100855661,1.2039655844,0.0933861927,0.020746888,0.1131334806,,16,,,,1,,3.4375,3.4375,3.99,1,113.373474121,-99.422706604,-53.4421653748,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          113.37347412],[ -0.          3.4375     -0.        -99.4227066],[  0.           0.           3.99000001 -53.44216537],0,2
2223,0.0019632645,0.00105,0.0023359175,0.00134,0.1157024793,0.080008896,25764,0.062150414,0.06178695,0.0032343282,0.00522965,0,0.1035734704,0.0798594484,0.0853981695,0.0458229277,0.0785123967,rest_1,session_1,SWU_4,1.1452471476,1.0814393312,0.3049492995,0.0788381743,0.1544440441,,16,,,,1,,3.4375,3.4375,3.99,1,110.674682617,-100.514282227,-62.5574951172,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          110.67468262],[  -0.            3.43749976   -0.         -100.51428223],[  0.           0.           3.99000025 -62.55749512],0,2
2224,0.0015735537,0.00081,0.0021112586,0.00058,0.152892562,0.0363122658,25764,0.0642310921,0.0640427,0.0028189495,0.003814375,0,0.0870621214,0.0731539171,0.0472980699,0.0434749082,0.0743801653,rest_1,session_2,SWU_4,1.0608256544,1.0251094905,0.1726969311,0.0705394191,0.1433855107,,16,,,,1,,3.4375,3.4375,3.99,1,114.722900391,-98.1388549805,-53.631149292,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          114.72290039],[ -0.           3.43750024  -0.         -98.13885498],[  0.           0.           3.99000001 -53.63114929],0,2
2225,0.0021484298,0.000785,0.0022928464,0.0028525,0.0330578512,0.0545092177,25765,0.0746208227,0.07395325,0.0022224055,0.0036536,0,0.0330587697,0.0296519895,0.0153402893,0.0197278664,0.0123966942,rest_1,session_1,SWU_4,1.0777091753,1.0561984504,0.0963490712,0,0.1439303537,,16,,,,1,,3.4375,3.4375,3.99,1,110,-103.20450592,-54.1085472107,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[  -0.            3.4375       -0.         -103.20450592],[  0.           0.           3.99000025 -54.10854721],0,2
2226,0.0033023967,0.00072,0.0064954421,0.0015425,0.1570247934,0.0842651174,25765,0.0692012868,0.06882625,0.0013181276,0.000913525,0.1239669421,0.0226568383,0.0201008473,0.0110973564,0.0143686685,0.020661157,rest_1,session_2,SWU_4,1.1323157721,1.1073484513,0.1322838541,0.0248962656,0.1744212939,,16,,,,1,,3.4375,3.4375,3.99,1,104.602416992,-95.4040679932,-34.816368103,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          104.60241699],[ -0.           3.43749976  -0.         -95.40406799],[  0.           0.           3.99000001 -34.8163681 ],0,2
2227,0.0037034298,0.000815,0.0132128308,0.00037,0.1694214876,0.1344845679,25766,0.0671820132,0.06686145,0.001782459,0.000891325,0.0578512397,0.0712429097,0.0441719818,0.1033091184,0.0386299162,0.0826446281,rest_1,session_1,SWU_4,1.2486851629,1.1361504905,0.4803088987,0.0912863071,0.179953092,,16,,,,1,,3.4375,3.4375,3.99,1,110,-100.490234375,-43.6281318665,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[  -0.            3.4375       -0.         -100.49023438],[  0.           0.           3.99000001 -43.62813187],0,2
2228,0.0024045041,0.00076,0.0047680662,0.00037,0.132231405,0.0497572269,25766,0.069399974,0.06907625,0.0014371237,0.0009939,0.1115702479,0.0425055296,0.0353909805,0.041361437,0.0210843166,0.0702479339,rest_1,session_2,SWU_4,1.1925310915,1.1718421643,0.2341933702,0.0331950207,0.1795687036,,16,,,,1,,3.4375,3.4375,3.99,1,110,-82.3678207397,-53.3245201111,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.43750024  -0.         -82.36782074],[  0.           0.           3.99000025 -53.32452011],0,2
2229,0.0029180165,0.000815,0.0056162963,0.001695,0.1239669421,0.0208221464,25767,0.0503680826,0.04886805,0.0039161799,0.00619315,0,0.118312998,0.1220581828,0.0529242984,0.0818716689,0,rest_1,session_1,SWU_4,1.137962134,1.1357009278,0.1527223101,0.020746888,0.1848303031,,16,,,,1,,3.4375,3.4375,3.99,1,111.34942627,-85.2540054321,-54.1168632507,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          111.34942627],[ -0.           3.4375      -0.         -85.25400543],[  0.           0.           3.99000001 -54.11686325],0,2
2230,0.0015081818,0.00092,0.0018746451,0.0006725,0.1280991736,0.0194790538,25767,0.0491888302,0.04891975,0.0017098692,0.001841475,0.0495867769,0.1161699438,0.1032725801,0.071651914,0.0867684339,0.0247933884,rest_1,session_2,SWU_4,1.0562001703,1.0086880817,0.2656161932,0.0539419087,0.1682423576,,16,,,,1,,3.4375,3.4375,3.99,1,109.248931885,-86.0497207642,-56.0232429504,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.24893188],[ -0.           3.43749976  -0.         -86.04972076],[  0.           0.           3.99000001 -56.02324295],0,2
2231,0.0013993388,0.00073,0.0032828979,0.00023,0.1446280992,0.0573676527,25768,0.071314095,0.0712199,0.0008676051,0.001138925,0.0123966942,0.0398734486,0.031670882,0.0354046534,0.0215860743,0.0702479339,rest_1,session_2,SWU_4,1.2009380277,1.1731534428,0.166499852,0.0539419087,0.1116023225,,16,,,,1,,3.4375,3.4375,3.99,1,109.325317383,-94.6998062134,-43.3216819763,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.32531738],[ -0.           3.4375      -0.         -94.69980621],[  0.           0.           3.99000001 -43.32168198],0,2
2232,0.0081747934,0.00076,0.0143399315,0.0014775,0.2355371901,0.0371612636,25768,0.070027464,0.06792875,0.0046647162,0.00362665,0.194214876,0.0794058576,0.0772612092,0.029348022,0.0365159761,0.0123966942,rest_1,session_1,SWU_4,1.105798023,1.0719965221,0.1356342166,0.0165975104,0.173172872,,16,,,,1,,3.4375,3.4375,3.99,1,110,-106.5625,-40.9293327332,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[  -0.        3.4375   -0.     -106.5625],[  0.           0.           3.99000001 -40.92933273],0,2
2233,0.003761405,0.000685,0.0100365498,0.0007725,0.1776859504,0.0636630963,25769,0.0797475161,0.07825145,0.0041581132,0.001788725,0.152892562,0.0727169001,0.0462182728,0.0953963429,0.0409622982,0.0991735537,rest_1,session_2,SWU_4,1.1310236351,1.002875108,0.4190433279,0.1037344398,0.2154265944,,16,,,,1,,3.4375,3.4375,3.99,1,111.34942627,-98.0471420288,-33.0854377747,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          111.34942627],[ -0.           3.43750024  -0.         -98.04714203],[  0.           0.           3.99000001 -33.08543777],0,2
2234,0.0014540909,0.00076,0.0017422077,0.0010075,0.0867768595,0.0369391269,25769,0.0854083343,0.085379,0.0015053314,0.00209285,0.0082644628,0.0769406733,0.064516706,0.0520578433,0.0524450452,0.041322314,rest_1,session_1,SWU_4,1.0476210948,1.0051180654,0.2135149815,0.0788381743,0.155759861,,16,,,,1,,3.4375,3.4375,3.99,1,109.325317383,-107.625610352,-37.7107429504,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.32531738],[  -0.            3.4375       -0.         -107.62561035],[  0.           0.           3.98999977 -37.71074295],0,2
2235,0.0023487603,0.000735,0.0044959969,0.0012275,0.132231405,0.0397777461,25770,0.0673598438,0.0662926,0.0025575821,0.003286175,0.041322314,0.0810821713,0.0581331991,0.0790357119,0.0487979818,0.0785123967,rest_1,session_1,SWU_4,1.2131169049,1.131095394,0.3327936305,0.1037344398,0.1557471897,,16,,,,1,,3.4375,3.4375,3.99,1,111.34942627,-94.8718414307,-55.4061775208,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          111.34942627],[ -0.           3.4375      -0.         -94.87184143],[  0.           0.           3.99000001 -55.40617752],0,2
2236,0.0013577686,0.000765,0.001605769,0.0008675,0.0867768595,0.064234028,25771,0.0724162326,0.0715574,0.002352138,0.003918925,0,0.0521013551,0.039016874,0.0460730184,0.0380916953,0.0578512397,rest_1,session_2,SWU_4,1.0033016298,0.9524703544,0.1771170234,0.0829875519,0.1211701593,,16,,,,1,,3.4375,3.4375,3.99,1,111.42074585,-84.7898712158,-60.1053237915,0,1,0,,,1,0,0,31,0,[  -3.43750024   -0.           -0.          111.42074585],[ -0.           3.4375      -0.         -84.78987122],[  0.           0.           3.99000025 -60.10532379],0,2
2237,0.0031715702,0.00082,0.0071961905,0.0008775,0.1570247934,0.0893470748,25771,0.0728139413,0.07216215,0.0021755142,0.0018304,0.0743801653,0.0814129316,0.0478145605,0.1173322556,0.045167093,0.132231405,rest_1,session_1,SWU_4,0.9954017136,0.8175147664,0.6486217759,0.1161825726,0.1752320936,,16,,,,1,,3.4375,3.4375,3.99,1,114.048217773,-91.3542251587,-51.6022872925,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          114.04821777],[ -0.           3.43749976  -0.         -91.35422516],[  0.           0.           3.99000001 -51.60228729],0,2
2238,0.0014414463,0.00071,0.0030221532,0.0006875,0.1074380165,0.0633602781,25772,0.0658378178,0.0649747,0.0026598439,0.003680775,0.0082644628,0.0876243024,0.0795178827,0.0559224074,0.0350013979,0.0371900826,rest_1,session_1,SWU_4,1.0343747544,1.0093382609,0.1903756105,0.0373443983,0.0953606571,,16,,,,1,,3.4375,3.4375,3.99,1,111.34942627,-96.1359481812,-36.2759399414,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          111.34942627],[ -0.           3.43749976  -0.         -96.13594818],[  0.           0.           3.99000001 -36.27593994],0,2
2239,0.005513595,0.001105,0.0134382871,0.003215,0.1280991736,0.0320478201,25772,0.0688183971,0.0678349,0.004432974,0.00480595,0.0495867769,0.1391117066,0.0911821587,0.2210836265,0.053327049,0.0743801653,rest_1,session_2,SWU_4,1.0355376551,0.8292882811,0.8012970486,0.1078838174,0.1334575866,,16,,,,1,,3.4375,3.4375,3.99,1,112.192489624,-92.4316940308,-61.670249939,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          112.19248962],[ -0.           3.43749976  -0.         -92.43169403],[  0.           0.           3.99000001 -61.67024994],0,2
2240,0.001937438,0.000715,0.0031061988,0.000985,0.152892562,0.2225389697,25773,0.0532796207,0.05311425,0.0012594558,0.00189755,0,0.0625753491,0.0594331632,0.0263358115,0.0158162787,0.0578512397,rest_1,session_2,SWU_4,1.1794117025,1.1701526512,0.1476002894,0.0580912863,0.1139851817,,16,,,,1,,3.4375,3.4375,3.99,1,110,-90.1568069458,-60.3817405701,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -90.15680695],[  0.           0.           3.99000025 -60.38174057],0,2
2241,0.0011758678,0.00077,0.0010615124,0.00063,0.0743801653,0.0422435068,25773,0.060111074,0.05971075,0.0015637501,0.002196225,0.0041322314,0.0769246968,0.0704086339,0.0326833043,0.0294122157,0.0661157025,rest_1,session_1,SWU_4,1.1610998154,1.1378733209,0.1069385354,0.0414937759,0.11930215,,16,,,,1,,3.4375,3.4375,3.99,1,114.048217773,-82.7125701904,-66.0601959229,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          114.04821777],[ -0.           3.43750024  -0.         -82.71257019],[  0.           0.           3.99000001 -66.06019592],0,2
2242,0.0013812397,0.000765,0.0023403474,0.00042,0.1033057851,0.0189956484,25774,0.0681023107,0.067917,0.0016959055,0.001717125,0.041322314,0.0943505463,0.0973445059,0.0400150375,0.0551328192,0.0082644628,rest_1,session_2,SWU_4,1.2931250677,1.2843634446,0.0872058703,0.0497925311,0.0966936324,,16,,,,1,,3.4375,3.4375,3.99,1,113.373474121,-96.207069397,-73.0213241577,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          113.37347412],[ -0.          3.4375     -0.        -96.2070694],[  0.           0.           3.99000001 -73.02132416],0,2
2243,0.0009080992,0.0007,0.0006129381,0.0002375,0.1611570248,0.1135641195,25774,0.0735034339,0.07351495,0.0006167105,0.000858475,0.0041322314,0.0953728118,0.1019441822,0.0438376812,0.0738934165,0,rest_1,session_1,SWU_4,1.1742342281,1.1716525756,0.1171832251,0.0124481328,0.1555085342,,16,,,,1,,3.4375,3.4375,3.99,1,110.426239014,-98.4294662476,-59.2724456787,0,1,0,,,1,0,0,31,0,[  -3.43749976   -0.           -0.          110.42623901],[ -0.           3.43749976  -0.         -98.42946625],[  0.           0.           3.99000001 -59.27244568],0,2
2244,0.0009859504,0.000895,0.0003291564,0.00025,0.0909090909,0.0395966538,25775,0.0685351773,0.0684166,0.0009078099,0.0012282,0.0123966942,0.0691120146,0.0600133543,0.0458626468,0.0575440701,0.0330578512,rest_1,session_1,SWU_4,1.2148923941,1.2042760967,0.1934313821,0.0165975104,0.2390474937,,16,,,,1,,3.4375,3.4375,3.99,1,110,-102.85308075,-46.2236328125,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[  -0.            3.43749976   -0.         -102.85308075],[  0.           0.           3.98999977 -46.22363281],0,2
2245,0.0014613636,0.00085,0.0011546397,0.0013125,0.0123966942,0.0937132039,25775,0.0676266632,0.0674988,0.0008451089,0.0010584,0.0123966942,0.0404357831,0.0302538081,0.0312638732,0.0296340666,0.0743801653,rest_1,session_2,SWU_4,1.2700317591,1.2680675614,0.134777141,0.0124481328,0.1694380312,,16,,,,1,,3.4375,3.4375,3.99,1,113.373474121,-88.7458496094,-52.5043487549,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          113.37347412],[ -0.           3.4375      -0.         -88.74584961],[  0.           0.           3.99000001 -52.50434875],0,2
2246,0.0013787603,0.00076,0.0033417674,0.0003325,0.1280991736,0.0663491271,25776,0.0709099215,0.0706445,0.0012294943,0.001094875,0.1033057851,0.0576046319,0.0537394002,0.0443689342,0.0313216791,0.020661157,rest_1,session_2,SWU_4,1.0324168858,0.9684784622,0.3232863666,0.0497925311,0.1829644923,,16,,,,1,,3.4375,3.4375,3.99,1,112.698791504,-97.9224090576,-39.7584609985,0,1,0,,,1,0,0,31,0,[  -3.4375      -0.          -0.         112.6987915],[ -0.           3.4375      -0.         -97.92240906],[  0.           0.           3.98999977 -39.758461  ],0,2
2247,0.0074902479,0.00072,0.0160515397,0.0005275,0.2148760331,0.0267764251,25776,0.0747119843,0.0731349,0.003722155,0.00162925,0.1818181818,0.0869713055,0.0685896729,0.1102712644,0.0423428317,0.0454545455,rest_1,session_1,SWU_4,1.2884118168,1.1646055339,0.6706940178,0.0497925311,0.1514379618,,16,,,,1,,3.4375,3.4375,3.99,1,107.975891113,-92.301109314,-43.1701049805,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          107.97589111],[ -0.           3.43749976  -0.         -92.30110931],[  0.           0.           3.99000001 -43.17010498],0,2
2248,0.0013602066,0.000785,0.0012836017,0.0009575,0.1280991736,0.0569164951,25777,0.0595420231,0.0583541,0.0033066025,0.0043475,0,0.064251494,0.0623792987,0.0257926693,0.0400550199,0,rest_1,session_2,SWU_4,1.1348826069,1.1337945288,0.1241886436,0,0.1744292413,,16,,,,1,,3.4375,3.4375,3.99,1,110,-94.1434936523,-46.4320526123,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -94.14349365],[  0.           0.           3.99000001 -46.43205261],0,2
2249,0.0012769421,0.00084,0.0009311504,0.00097,0.041322314,0.0697517857,25777,0.0660770554,0.06550695,0.001700967,0.002742975,0,0.0716375113,0.0758800818,0.0294831386,0.0443528936,0,rest_1,session_1,SWU_4,1.1684323351,1.1595325386,0.0895387393,0.0124481328,0.113141595,,16,,,,1,,3.4375,3.4375,3.99,1,110,-91.0444335938,-37.5558433533,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -91.04443359],[  0.           0.           3.99000001 -37.55584335],0,2
2250,0.0011272727,0.000765,0.0012834912,0.0003775,0.1157024793,0.041283849,25778,0.080009974,0.07984795,0.0013213965,0.0016421,0.0330578512,0.0421904147,0.03517164,0.0242807485,0.0275898388,0.041322314,rest_1,session_1,SWU_4,1.1463429663,1.1390004443,0.1212792116,0.020746888,0.149729557,,16,,,,1,,3.4375,3.4375,3.99,1,109.325317383,-86.9680328369,-58.8987388611,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.32531738],[ -0.           3.4375      -0.         -86.96803284],[  0.           0.           3.99000001 -58.89873886],0,2
2251,0.0011414463,0.00085,0.0008912559,0.00043,0.1033057851,0.0923374547,25778,0.0771508339,0.07700975,0.0011760599,0.001728525,0,0.0358690744,0.0328135736,0.018512854,0.0235655564,0.0082644628,rest_1,session_2,SWU_4,1.1522198287,1.15560191,0.0892905687,0.020746888,0.1088733471,,16,,,,1,,3.4375,3.4375,3.99,1,109.325317383,-99.3872146606,-63.3728141785,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.32531738],[ -0.           3.4375      -0.         -99.38721466],[  0.           0.           3.98999977 -63.37281418],0,2
2252,0.000922562,0.00065,0.0008084185,0.0002975,0.0950413223,0.0768573627,25779,0.079190724,0.0789791,0.0012389809,0.0012733,0.0661157025,0.0480138244,0.045467924,0.0254533573,0.0390259138,0.0041322314,rest_1,session_1,SWU_4,1.1836871281,1.1766357448,0.0595644146,0.0414937759,0.0666557314,,16,,,,1,,3.4375,3.4375,3.99,1,115.148292542,-93.1998901367,-30.1651973724,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          115.14829254],[ -0.           3.4375      -0.         -93.19989014],[  0.           0.           3.99000001 -30.16519737],0,2
2253,0.0015272314,0.00062,0.0018204003,0.001685,0.041322314,0.0472702155,25779,0.0809052504,0.07998245,0.0022802376,0.003722275,0,0.0697015917,0.0476151598,0.1034443996,0.0399241093,0.0867768595,rest_1,session_2,SWU_4,1.1592460678,1.1444046929,0.0988164089,0.0663900415,0.0809212553,,16,,,,1,,3.4375,3.4375,3.99,1,108.65057373,-87.5060348511,111.773536682,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          108.65057373],[ -0.           3.43750024  -0.         -87.50603485],[   0.            0.            3.99000001  111.77353668],0,2
2254,0.0057296694,0.00069,0.0110276742,0.0003725,0.2024793388,0.0272244364,25780,0.0696351256,0.0690801,0.0020131218,0.00153145,0.152892562,0.04654254,0.041658385,0.0267371487,0.025823367,0.0495867769,rest_1,session_1,SWU_4,1.3294509542,1.3159632368,0.1635731974,0.0290456432,0.1706587345,,16,,,,1,,3.4375,3.4375,3.99,1,110,-89.2445144653,-60.6167984009,0,1,0,,,1,0,0,31,0,[  -3.4375   -0.       -0.      110.    ],[ -0.           3.4375      -0.         -89.24451447],[  0.           0.           3.99000001 -60.6167984 ],0,2
2255,0.0027583471,0.00067,0.0053030862,0.0003275,0.2024793388,0.1328876802,25780,0.0765617793,0.0759872,0.0019504406,0.00110105,0.132231405,0.035537683,0.0329511386,0.0167630995,0.0199565912,0.0289256198,rest_1,session_2,SWU_4,1.1891179352,1.1781618321,0.1011010453,0.0124481328,0.1359882883,,16,,,,1,,3.4375,3.4375,3.99,1,109.325317383,-94.6213226318,-51.0328559875,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          109.32531738],[ -0.           3.4375      -0.         -94.62132263],[  0.           0.           3.99000001 -51.03285599],0,2
2256,0.0009875207,0.00079,0.0006761495,0.0005025,0.0495867769,0.0666593408,25781,0.0689857847,0.06897335,0.0017492537,0.00284855,0,0.0328702933,0.0254584489,0.0232156792,0.0230702003,0.0619834711,rest_1,session_2,SWU_4,1.1025418305,1.0871077302,0.0716471177,0.0248962656,0.0866334771,,16,,,,1,,3.4375,3.4375,3.99,1,106.834274292,-97.4397277832,-19.2216110229,0,1,0,,,1,0,0,31,0,[  -3.4375       -0.           -0.          106.83427429],[ -0.           3.43750024  -0.         -97.43972778],[  0.           0.           3.99000001 -19.22161102],0,2
